AgencyGroupID,GroupCode,GroupName,GroupHead,ClusterCode,ParentGroupCode,DirectorateCode,Added_by,entry_stamp,last_modified_by,last_modified,DELETED,office_type
1737,FMSCDSPEC,FMSCDSPEC,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1738,FO-I-AS,FO-I-AS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1739,FO-I-ICTMS,FO-I-ICTMS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1740,FO-II-AS,FO-II-AS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1741,FO-II-ICTMS,FO-II-ICTMS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1742,FO-III-ICTMS,FO-III-ICTMS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1743,OASADMIN,OASADMIN,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1744,OASDRM,OASDRM,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1745,OASLUZAF,OASLUZAF,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1746,OASMINAFF,OASMINAFF,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1747,OASPP,OASPP,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1748,OASSCB,OASSCB,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1749,OASSP,OASSP,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1750,OASSPECPRO,OASSPECPRO,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1751,OASSTPRO,OASSTPRO,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1752,OUSDRM,OUSDRM,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1753,OUSGASS,OUSGASS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1754,OUSISP,OUSISP,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1755,OUSOPERATIONS,OUSOPERATIONS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1756,OUSPP,OUSPP,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1757,OUSSC,OUSSC,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1758,OUSSCB,OUSSCB,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1759,OUSSP,OUSSP,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1760,OUSSWD,OUSSWD,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1761,PMS-BAC-SD,PMS-BAC-SD,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1762,PMS-CMD,PMS-CMD,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1763,PMS-PPMD,PMS-PPMD,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1764,FO-I-IAS,FO-I-IAS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1765,FO-III-AS,FO-III-AS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1766,FO-III-DRMB,FO-III-DRMB,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1767,I-FO-4PS,I-FO-4PS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1768,I-FO-SLP,I-FO-SLP,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1769,OAS-MINAFF,OAS-MINAFF,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1770,STB-PILOT-IMPLEMENTATION,STB-PILOT-IMPLEMENTATION,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1771,4Ps-GAD,4Ps-GAD,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1772,OASSS,OASSS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1773,ASx,ASx,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1774,III-FO-4PS,III-FO-4PS,NULL,NULL,NULL,CO,NULL,NULL,NULL,NULL,0,2
1782,III-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,III-FO-ORD,3,NULL,NULL,NULL,NULL,0,2
1783,IX-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
1784,VI-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,VI-FO-ORD,6,NULL,NULL,NULL,NULL,0,2
1785,V-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0,2
